ID,geneName
3201,YLR294C
3202,YLR295C
3203,YLR296W
3204,YLR297W
3205,YLR299W
3206,YLR300W
3207,YLR303W
3208,YLR304C
3209,YLR306W
3210,YLR307C-A
3211,YLR307W
3212,YLR308W
3213,YLR309C
3214,YLR311C
3215,YLR312C
3216,YLR312C-B
3217,YLR312W-A
3218,YLR313C
3219,YLR315W
3220,YLR318W
3221,YLR319C
3222,YLR320W
3223,YLR322W
3224,YLR324W
3225,YLR325C
3226,YLR326W
3227,YLR327C
3228,YLR328W
3229,YLR329W
3230,YLR330W
3231,YLR331C
3232,YLR332W
3233,YLR333C
3234,YLR334C
3235,YLR335W
3236,YLR337C
3237,YLR338W
3238,YLR341W
3239,YLR342W
3240,YLR342W-A
3241,YLR343W
3242,YLR344W
3243,YLR345W
3244,YLR346C
3245,YLR348C
3246,YLR349W
3247,YLR350W
3248,YLR351C
3249,YLR352W
3250,YLR353W
3251,YLR354C
3252,YLR356W
3253,YLR357W
3254,YLR358C
3255,YLR360W
3256,YLR361C
3257,YLR361C-A
3258,YLR362W
3259,YLR363C
3260,YLR363W-A
3261,YLR364W
3262,YLR365W
3263,YLR366W
3264,YLR367W
3265,YLR368W
3266,YLR369W
3267,YLR370C
3268,YLR371W
3269,YLR372W
3270,YLR373C
3271,YLR374C
3272,YLR375W
3273,YLR376C
3274,YLR377C
3275,YLR380W
3276,YLR381W
3277,YLR382C
3278,YLR384C
3279,YLR385C
3280,YLR386W
3281,YLR387C
3282,YLR388W
3283,YLR389C
3284,YLR390W
3285,YLR390W-A
3286,YLR391W
3287,YLR392C
3288,YLR393W
3289,YLR394W
3290,YLR395C
3291,YLR396C
3292,YLR398C
3293,YLR399C
3294,YLR400W
3295,YLR401C
3296,YLR402W
3297,YLR403W
3298,YLR404W
3299,YLR405W
3300,YLR406C
3301,YLR406C-A
3302,YLR407W
3303,YLR408C
3304,YLR410W
3305,YLR412C-A
3306,YLR412W
3307,YLR413W
3308,YLR414C
3309,YLR415C
3310,YLR416C
3311,YLR417W
3312,YLR418C
3313,YLR419W
3314,YLR420W
3315,YLR421C
3316,YLR422W
3317,YLR423C
3318,YLR425W
3319,YLR426W
3320,YLR427W
3321,YLR428C
3322,YLR429W
3323,YLR431C
3324,YLR432W
3325,YLR433C
3326,YLR434C
3327,YLR435W
3328,YLR436C
3329,YLR437C
3330,YLR438W
3331,YLR439W
3332,YLR441C
3333,YLR442C
3334,YLR443W
3335,YLR444C
3336,YLR445W
3337,YLR446W
3338,YLR447C
3339,YLR448W
3340,YLR449W
3341,YLR450W
3342,YLR451W
3343,YLR452C
3344,YLR453C
3345,YLR454W
3346,YLR455W
3347,YLR456W
3348,YLR460C
3349,YML001W
3350,YML002W
3351,YML003W
3352,YML004C
3353,YML005W
3354,YML006C
3355,YML007C-A
3356,YML007W
3357,YML008C
3358,YML009C
3359,YML010C-B
3360,YML010W-A
3361,YML011C
3362,YML012W
3363,YML013C-A
3364,YML013W
3365,YML014W
3366,YML016C
3367,YML017W
3368,YML018C
3369,YML019W
3370,YML020W
3371,YML021C
3372,YML022W
3373,YML024W
3374,YML026C
3375,YML027W
3376,YML028W
3377,YML029W
3378,YML030W
3379,YML032C
3380,YML033W
3381,YML034W
3382,YML035C
3383,YML035C-A
3384,YML036W
3385,YML037C
3386,YML038C
3387,YML041C
3388,YML042W
3389,YML047C
3390,YML048W
3391,YML048W-A
3392,YML050W
3393,YML051W
3394,YML052W
3395,YML053C
3396,YML054C
3397,YML054C-A
3398,YML055W
3399,YML056C
3400,YML057W
3401,YML058C-A
3402,YML058W
3403,YML058W-A
3404,YML059C
3405,YML060W
3406,YML061C
3407,YML062C
3408,YML063W
3409,YML066C
3410,YML067C
3411,YML068W
3412,YML070W
3413,YML071C
3414,YML072C
3415,YML073C
3416,YML074C
3417,YML075C
3418,YML076C
3419,YML078W
3420,YML079W
3421,YML080W
3422,YML081C-A
3423,YML081W
3424,YML082W
3425,YML083C
3426,YML084W
3427,YML086C
3428,YML087C
3429,YML088W
3430,YML089C
3431,YML090W
3432,YML094W
3433,YML095C
3434,YML095C-A
3435,YML096W
3436,YML097C
3437,YML099C
3438,YML100W
3439,YML100W-A
3440,YML101C
3441,YML102C-A
3442,YML102W
3443,YML103C
3444,YML104C
3445,YML106W
3446,YML107C
3447,YML108W
3448,YML109W
3449,YML110C
3450,YML111W
3451,YML112W
3452,YML113W
3453,YML115C
3454,YML116W
3455,YML117W
3456,YML117W-A
3457,YML118W
3458,YML119W
3459,YML120C
3460,YML121W
3461,YML122C
3462,YML123C
3463,YML124C
3464,YML128C
3465,YML129C
3466,YML131W
3467,YMR001C-A
3468,YMR002W
3469,YMR003W
3470,YMR004W
3471,YMR006C
3472,YMR007W
3473,YMR008C
3474,YMR009W
3475,YMR010W
3476,YMR011W
3477,YMR012W
3478,YMR013W-A
3479,YMR014W
3480,YMR015C
3481,YMR016C
3482,YMR017W
3483,YMR018W
3484,YMR019W
3485,YMR020W
3486,YMR021C
3487,YMR022W
3488,YMR023C
3489,YMR024W
3490,YMR025W
3491,YMR026C
3492,YMR027W
3493,YMR029C
3494,YMR030W
3495,YMR031C
3496,YMR031W-A
3497,YMR032W
3498,YMR034C
3499,YMR035W
3500,YMR036C
3501,YMR037C
3502,YMR038C
3503,YMR039C
3504,YMR040W
3505,YMR041C
3506,YMR042W
3507,YMR044W
3508,YMR048W
3509,YMR052C-A
3510,YMR052W
3511,YMR053C
3512,YMR054W
3513,YMR055C
3514,YMR056C
3515,YMR057C
3516,YMR058W
3517,YMR060C
3518,YMR062C
3519,YMR063W
3520,YMR064W
3521,YMR065W
3522,YMR066W
3523,YMR067C
3524,YMR068W
3525,YMR069W
3526,YMR070W
3527,YMR071C
3528,YMR072W
3529,YMR073C
3530,YMR074C
3531,YMR075C-A
3532,YMR075W
3533,YMR077C
3534,YMR078C
3535,YMR080C
3536,YMR081C
3537,YMR082C
3538,YMR083W
3539,YMR084W
3540,YMR085W
3541,YMR086C-A
3542,YMR086W
3543,YMR087W
3544,YMR088C
3545,YMR089C
3546,YMR090W
3547,YMR091C
3548,YMR092C
3549,YMR095C
3550,YMR096W
3551,YMR097C
3552,YMR098C
3553,YMR099C
3554,YMR100W
3555,YMR101C
3556,YMR102C
3557,YMR103C
3558,YMR104C
3559,YMR105C
3560,YMR105W-A
3561,YMR106C
3562,YMR107W
3563,YMR109W
3564,YMR110C
3565,YMR111C
3566,YMR114C
3567,YMR115W
3568,YMR116C
3569,YMR118C
3570,YMR119W
3571,YMR119W-A
3572,YMR120C
3573,YMR121C
3574,YMR122C
3575,YMR123W
3576,YMR124W
3577,YMR125W
3578,YMR126C
3579,YMR127C
3580,YMR129W
3581,YMR130W
3582,YMR132C
3583,YMR133W
3584,YMR135C
3585,YMR135W-A
3586,YMR136W
3587,YMR137C
3588,YMR138W
3589,YMR139W
3590,YMR140W
3591,YMR141C
3592,YMR142C
3593,YMR143W
3594,YMR144W
3595,YMR145C
3596,YMR147W
3597,YMR148W
3598,YMR150C
3599,YMR151W
3600,YMR152W
3601,YMR153C-A
3602,YMR153W
3603,YMR154C
3604,YMR155W
3605,YMR156C
3606,YMR157C
3607,YMR158C-B
3608,YMR158W
3609,YMR158W-A
3610,YMR159C
3611,YMR160W
3612,YMR161W
3613,YMR162C
3614,YMR163C
3615,YMR164C
3616,YMR166C
3617,YMR167W
3618,YMR169C
3619,YMR170C
3620,YMR171C
3621,YMR172C-A
3622,YMR172W
3623,YMR173W
3624,YMR173W-A
3625,YMR174C
3626,YMR175W
3627,YMR175W-A
3628,YMR176W
3629,YMR177W
3630,YMR178W
3631,YMR179W
3632,YMR180C
3633,YMR181C
3634,YMR182C
3635,YMR182W-A
3636,YMR183C
3637,YMR184W
3638,YMR186W
3639,YMR187C
3640,YMR188C
3641,YMR189W
3642,YMR190C
3643,YMR191W
3644,YMR192W
3645,YMR193C-A
3646,YMR193W
3647,YMR194C-A
3648,YMR194C-B
3649,YMR194W
3650,YMR195W
3651,YMR196W
3652,YMR198W
3653,YMR199W
3654,YMR201C
3655,YMR202W
3656,YMR204C
3657,YMR205C
3658,YMR206W
3659,YMR207C
3660,YMR209C
3661,YMR210W
3662,YMR214W
3663,YMR215W
3664,YMR216C
3665,YMR219W
3666,YMR221C
3667,YMR222C
3668,YMR223W
3669,YMR224C
3670,YMR225C
3671,YMR226C
3672,YMR228W
3673,YMR230W
3674,YMR230W-A
3675,YMR231W
3676,YMR232W
3677,YMR233W
3678,YMR234W
3679,YMR237W
3680,YMR238W
3681,YMR241W
3682,YMR242C
3683,YMR242W-A
3684,YMR243C
3685,YMR244C-A
3686,YMR244W
3687,YMR245W
3688,YMR246W
3689,YMR247C
3690,YMR247W-A
3691,YMR250W
3692,YMR251W
3693,YMR251W-A
3694,YMR252C
3695,YMR253C
3696,YMR254C
3697,YMR255W
3698,YMR256C
3699,YMR257C
3700,YMR258C
3701,YMR259C
3702,YMR261C
3703,YMR262W
3704,YMR263W
3705,YMR264W
3706,YMR265C
3707,YMR266W
3708,YMR267W
3709,YMR269W
3710,YMR271C
3711,YMR272C
3712,YMR272W-B
3713,YMR273C
3714,YMR274C
3715,YMR275C
3716,YMR276W
3717,YMR278W
3718,YMR279C
3719,YMR280C
3720,YMR282C
3721,YMR283C
3722,YMR284W
3723,YMR285C
3724,YMR286W
3725,YMR287C
3726,YMR289W
3727,YMR291W
3728,YMR292W
3729,YMR293C
3730,YMR294W
3731,YMR294W-A
3732,YMR295C
3733,YMR297W
3734,YMR299C
3735,YMR302C
3736,YMR303C
3737,YMR304C-A
3738,YMR304W
3739,YMR305C
3740,YMR306C-A
3741,YMR306W
3742,YMR307W
3743,YMR310C
3744,YMR311C
3745,YMR312W
3746,YMR313C
3747,YMR315W
3748,YMR315W-A
3749,YMR316C-A
3750,YMR316C-B
3751,YMR316W
3752,YMR317W
3753,YMR318C
3754,YMR319C
3755,YMR320W
3756,YMR322C
3757,YMR326C
3758,YNL001W
3759,YNL003C
3760,YNL004W
3761,YNL005C
3762,YNL008C
3763,YNL009W
3764,YNL010W
3765,YNL011C
3766,YNL012W
3767,YNL013C
3768,YNL014W
3769,YNL015W
3770,YNL016W
3771,YNL020C
3772,YNL021W
3773,YNL022C
3774,YNL023C
3775,YNL024C
3776,YNL025C
3777,YNL027W
3778,YNL028W
3779,YNL029C
3780,YNL030W
3781,YNL031C
3782,YNL032W
3783,YNL034W
3784,YNL035C
3785,YNL037C
3786,YNL040W
3787,YNL041C
3788,YNL042W-B
3789,YNL043C
3790,YNL044W
3791,YNL045W
3792,YNL046W
3793,YNL047C
3794,YNL049C
3795,YNL050C
3796,YNL051W
3797,YNL052W
3798,YNL053W
3799,YNL054W
3800,YNL055C
3801,YNL056W
3802,YNL057W
3803,YNL058C
3804,YNL059C
3805,YNL063W
3806,YNL064C
3807,YNL065W
3808,YNL066W
3809,YNL067W
3810,YNL067W-B
3811,YNL068C
3812,YNL069C
3813,YNL070W
3814,YNL071W
3815,YNL072W
3816,YNL073W
3817,YNL074C
3818,YNL076W
3819,YNL077W
3820,YNL078W
3821,YNL079C
3822,YNL080C
3823,YNL081C
3824,YNL082W
3825,YNL083W
3826,YNL084C
3827,YNL085W
3828,YNL086W
3829,YNL087W
3830,YNL089C
3831,YNL090W
3832,YNL091W
3833,YNL092W
3834,YNL093W
3835,YNL094W
3836,YNL095C
3837,YNL096C
3838,YNL097C
3839,YNL097C-A
3840,YNL098C
3841,YNL099C
3842,YNL100W
3843,YNL101W
3844,YNL104C
3845,YNL105W
3846,YNL106C
3847,YNL107W
3848,YNL108C
3849,YNL109W
3850,YNL111C
3851,YNL115C
3852,YNL116W
3853,YNL117W
3854,YNL119W
3855,YNL120C
3856,YNL121C
3857,YNL122C
3858,YNL123W
3859,YNL125C
3860,YNL127W
3861,YNL128W
3862,YNL129W
3863,YNL130C
3864,YNL130C-A
3865,YNL133C
3866,YNL134C
3867,YNL135C
3868,YNL136W
3869,YNL138W
3870,YNL139C
3871,YNL140C
3872,YNL141W
3873,YNL142W
3874,YNL143C
3875,YNL144C
3876,YNL145W
3877,YNL146W
3878,YNL147W
3879,YNL148C
3880,YNL153C
3881,YNL154C
3882,YNL155W
3883,YNL156C
3884,YNL157W
3885,YNL159C
3886,YNL160W
3887,YNL162W
3888,YNL162W-A
3889,YNL164C
3890,YNL165W
3891,YNL166C
3892,YNL167C
3893,YNL168C
3894,YNL169C
3895,YNL170W
3896,YNL171C
3897,YNL173C
3898,YNL175C
3899,YNL176C
3900,YNL177C
3901,YNL179C
3902,YNL183C
3903,YNL184C
3904,YNL187W
3905,YNL190W
3906,YNL191W
3907,YNL192W
3908,YNL193W
3909,YNL194C
3910,YNL195C
3911,YNL196C
3912,YNL197C
3913,YNL198C
3914,YNL199C
3915,YNL200C
3916,YNL201C
3917,YNL202W
3918,YNL203C
3919,YNL204C
3920,YNL205C
3921,YNL206C
3922,YNL208W
3923,YNL209W
3924,YNL211C
3925,YNL212W
3926,YNL213C
3927,YNL214W
3928,YNL215W
3929,YNL217W
3930,YNL218W
3931,YNL219C
3932,YNL223W
3933,YNL224C
3934,YNL225C
3935,YNL226W
3936,YNL227C
3937,YNL228W
3938,YNL229C
3939,YNL230C
3940,YNL231C
3941,YNL233W
3942,YNL234W
3943,YNL235C
3944,YNL236W
3945,YNL237W
3946,YNL238W
3947,YNL239W
3948,YNL241C
3949,YNL242W
3950,YNL246W
3951,YNL248C
3952,YNL249C
3953,YNL250W
3954,YNL252C
3955,YNL253W
3956,YNL254C
3957,YNL255C
3958,YNL257C
3959,YNL259C
3960,YNL264C
3961,YNL265C
3962,YNL266W
3963,YNL268W
3964,YNL269W
3965,YNL270C
3966,YNL271C
3967,YNL273W
3968,YNL274C
3969,YNL275W
3970,YNL276C
3971,YNL277W
3972,YNL277W-A
3973,YNL278W
3974,YNL279W
3975,YNL280C
3976,YNL281W
3977,YNL283C
3978,YNL284C
3979,YNL285W
3980,YNL286W
3981,YNL288W
3982,YNL289W
3983,YNL291C
3984,YNL292W
3985,YNL293W
3986,YNL294C
3987,YNL295W
3988,YNL296W
3989,YNL297C
3990,YNL298W
3991,YNL299W
3992,YNL300W
3993,YNL301C
3994,YNL302C
3995,YNL303W
3996,YNL304W
3997,YNL305C
3998,YNL307C
3999,YNL309W
4000,YNL311C
4001,YNL314W
4002,YNL315C
4003,YNL316C
4004,YNL318C
4005,YNL319W
4006,YNL320W
4007,YNL321W
4008,YNL322C
4009,YNL323W
4010,YNL324W
4011,YNL325C
4012,YNL326C
4013,YNL327W
4014,YNL328C
4015,YNL329C
4016,YNL330C
4017,YNL332W
4018,YNL333W
4019,YNL334C
4020,YNL335W
4021,YNL336W
4022,YNL338W
4023,YNL339C
4024,YNR001C
4025,YNR002C
4026,YNR004W
4027,YNR005C
4028,YNR006W
4029,YNR007C
4030,YNR008W
4031,YNR009W
4032,YNR010W
4033,YNR012W
4034,YNR013C
4035,YNR014W
4036,YNR015W
4037,YNR018W
4038,YNR019W
4039,YNR020C
4040,YNR021W
4041,YNR022C
4042,YNR024W
4043,YNR025C
4044,YNR027W
4045,YNR028W
4046,YNR029C
4047,YNR030W
4048,YNR031C
4049,YNR032C-A
4050,YNR032W
4051,YNR033W
4052,YNR034W
4053,YNR036C
4054,YNR037C
4055,YNR039C
4056,YNR040W
4057,YNR041C
4058,YNR042W
4059,YNR045W
4060,YNR047W
4061,YNR048W
4062,YNR049C
4063,YNR050C
4064,YNR051C
4065,YNR052C
4066,YNR055C
4067,YNR056C
4068,YNR057C
4069,YNR058W
4070,YNR059W
4071,YNR060W
4072,YNR061C
4073,YNR062C
4074,YNR063W
4075,YNR064C
4076,YNR065C
4077,YNR066C
4078,YNR067C
4079,YNR068C
4080,YNR069C
4081,YNR070W
4082,YNR071C
4083,YNR072W
4084,YNR073C
4085,YNR074C
4086,YNR075W
4087,YOL001W
4088,YOL002C
4089,YOL003C
4090,YOL004W
4091,YOL006C
4092,YOL007C
4093,YOL008W
4094,YOL009C
4095,YOL011W
4096,YOL012C
4097,YOL013C
4098,YOL013W-A
4099,YOL013W-B
4100,YOL014W
4101,YOL015W
4102,YOL016C
4103,YOL017W
4104,YOL018C
4105,YOL019W
4106,YOL019W-A
4107,YOL020W
4108,YOL023W
4109,YOL024W
4110,YOL025W
4111,YOL027C
4112,YOL028C
4113,YOL029C
4114,YOL030W
4115,YOL031C
4116,YOL032W
4117,YOL033W
4118,YOL035C
4119,YOL036W
4120,YOL037C
4121,YOL038C-A
4122,YOL039W
4123,YOL041C
4124,YOL042W
4125,YOL043C
4126,YOL044W
4127,YOL045W
4128,YOL046C
4129,YOL047C
4130,YOL048C
4131,YOL049W
4132,YOL050C
4133,YOL051W
4134,YOL052C
4135,YOL052C-A
4136,YOL053W
4137,YOL054W
4138,YOL055C
4139,YOL056W
4140,YOL057W
4141,YOL059W
4142,YOL060C
4143,YOL061W
4144,YOL062C
4145,YOL063C
4146,YOL064C
4147,YOL065C
4148,YOL067C
4149,YOL068C
4150,YOL070C
4151,YOL071W
4152,YOL072W
4153,YOL073C
4154,YOL075C
4155,YOL076W
4156,YOL077W-A
4157,YOL079W
4158,YOL080C
4159,YOL081W
4160,YOL082W
4161,YOL083W
4162,YOL084W
4163,YOL085C
4164,YOL086W-A
4165,YOL087C
4166,YOL088C
4167,YOL089C
4168,YOL090W
4169,YOL091W
4170,YOL092W
4171,YOL093W
4172,YOL095C
4173,YOL096C
4174,YOL097W-A
4175,YOL098C
4176,YOL099C
4177,YOL100W
4178,YOL101C
4179,YOL103W
4180,YOL104C
4181,YOL105C
4182,YOL106W
4183,YOL107W
4184,YOL108C
4185,YOL109W
4186,YOL110W
4187,YOL111C
4188,YOL112W
4189,YOL113W
4190,YOL114C
4191,YOL115W
4192,YOL116W
4193,YOL117W
4194,YOL118C
4195,YOL119C
4196,YOL121C
4197,YOL122C
4198,YOL124C
4199,YOL125W
4200,YOL126C
4201,YOL128C
4202,YOL129W
4203,YOL131W
4204,YOL132W
4205,YOL136C
4206,YOL137W
4207,YOL138C
4208,YOL140W
4209,YOL141W
4210,YOL145C
4211,YOL147C
4212,YOL148C
4213,YOL150C
4214,YOL151W
4215,YOL152W
4216,YOL153C
4217,YOL154W
4218,YOL155C
4219,YOL158C
4220,YOL159C
4221,YOL159C-A
4222,YOL160W
4223,YOL162W
4224,YOL163W
4225,YOL164W
4226,YOL164W-A
4227,YOR001W
4228,YOR002W
4229,YOR003W
4230,YOR005C
4231,YOR006C
4232,YOR007C
4233,YOR008C
4234,YOR008C-A
4235,YOR009W
4236,YOR010C
4237,YOR011W
4238,YOR012W
4239,YOR013W
4240,YOR014W
4241,YOR015W
4242,YOR016C
4243,YOR017W
4244,YOR018W
4245,YOR019W
4246,YOR020W-A
4247,YOR021C
4248,YOR022C
4249,YOR023C
4250,YOR024W
4251,YOR025W
4252,YOR026W
4253,YOR027W
4254,YOR028C
4255,YOR029W
4256,YOR030W
4257,YOR031W
4258,YOR032C
4259,YOR033C
4260,YOR034C
4261,YOR034C-A
4262,YOR035C
4263,YOR036W
4264,YOR037W
4265,YOR038C
4266,YOR039W
4267,YOR040W
4268,YOR041C
4269,YOR042W
4270,YOR043W
4271,YOR044W
4272,YOR045W
4273,YOR047C
4274,YOR049C
4275,YOR050C
4276,YOR051C
4277,YOR052C
4278,YOR053W
4279,YOR054C
4280,YOR055W
4281,YOR058C
4282,YOR059C
4283,YOR061W
4284,YOR062C
4285,YOR064C
4286,YOR065W
4287,YOR066W
4288,YOR067C
4289,YOR068C
4290,YOR069W
4291,YOR070C
4292,YOR071C
4293,YOR072W
4294,YOR073W
4295,YOR076C
4296,YOR078W
4297,YOR079C
4298,YOR080W
4299,YOR081C
4300,YOR082C
4301,YOR083W
4302,YOR084W
4303,YOR085W
4304,YOR086C
4305,YOR087W
4306,YOR088W
4307,YOR089C
4308,YOR090C
4309,YOR091W
4310,YOR092W
4311,YOR093C
4312,YOR094W
4313,YOR096W
4314,YOR097C
4315,YOR099W
4316,YOR100C
4317,YOR101W
4318,YOR104W
4319,YOR105W
4320,YOR106W
4321,YOR107W
4322,YOR108W
4323,YOR109W
4324,YOR111W
4325,YOR112W
4326,YOR113W
4327,YOR114W
4328,YOR115C
4329,YOR118W
4330,YOR120W
4331,YOR121C
4332,YOR123C
4333,YOR124C
4334,YOR125C
4335,YOR126C
4336,YOR127W
4337,YOR128C
4338,YOR129C
4339,YOR130C
4340,YOR131C
4341,YOR132W
4342,YOR133W
4343,YOR134W
4344,YOR135C
4345,YOR136W
4346,YOR137C
4347,YOR138C
4348,YOR139C
4349,YOR140W
4350,YOR141C
4351,YOR142W
4352,YOR144C
4353,YOR147W
4354,YOR150W
4355,YOR152C
4356,YOR153W
4357,YOR154W
4358,YOR155C
4359,YOR156C
4360,YOR158W
4361,YOR161C
4362,YOR161C-C
4363,YOR162C
4364,YOR163W
4365,YOR164C
4366,YOR165W
4367,YOR166C
4368,YOR167C
4369,YOR170W
4370,YOR171C
4371,YOR172W
4372,YOR173W
4373,YOR175C
4374,YOR177C
4375,YOR178C
4376,YOR179C
4377,YOR180C
4378,YOR182C
4379,YOR183W
4380,YOR184W
4381,YOR185C
4382,YOR186W
4383,YOR187W
4384,YOR188W
4385,YOR189W
4386,YOR190W
4387,YOR191W
4388,YOR192C
4389,YOR193W
4390,YOR195W
4391,YOR196C
4392,YOR197W
4393,YOR198C
4394,YOR199W
4395,YOR200W
4396,YOR201C
4397,YOR202W
4398,YOR205C
4399,YOR208W
4400,YOR209C
4401,YOR211C
4402,YOR212W
4403,YOR213C
4404,YOR214C
4405,YOR215C
4406,YOR216C
4407,YOR219C
4408,YOR220W
4409,YOR221C
4410,YOR222W
4411,YOR223W
4412,YOR225W
4413,YOR226C
4414,YOR227W
4415,YOR228C
4416,YOR229W
4417,YOR230W
4418,YOR231W
4419,YOR233W
4420,YOR234C
4421,YOR235W
4422,YOR237W
4423,YOR238W
4424,YOR239W
4425,YOR241W
4426,YOR242C
4427,YOR243C
4428,YOR245C
4429,YOR246C
4430,YOR247W
4431,YOR248W
4432,YOR251C
4433,YOR252W
4434,YOR253W
4435,YOR255W
4436,YOR258W
4437,YOR263C
4438,YOR264W
4439,YOR265W
4440,YOR266W
4441,YOR267C
4442,YOR268C
4443,YOR269W
4444,YOR270C
4445,YOR271C
4446,YOR273C
4447,YOR274W
4448,YOR275C
4449,YOR276W
4450,YOR277C
4451,YOR279C
4452,YOR280C
4453,YOR283W
4454,YOR284W
4455,YOR285W
4456,YOR286W
4457,YOR288C
4458,YOR289W
4459,YOR290C
4460,YOR291W
4461,YOR292C
4462,YOR293C-A
4463,YOR293W
4464,YOR295W
4465,YOR296W
4466,YOR297C
4467,YOR298C-A
4468,YOR298W
4469,YOR299W
4470,YOR300W
4471,YOR301W
4472,YOR302W
4473,YOR303W
4474,YOR304C-A
4475,YOR304W
4476,YOR305W
4477,YOR306C
4478,YOR307C
4479,YOR308C
4480,YOR309C
4481,YOR311C
4482,YOR312C
4483,YOR313C
4484,YOR314W
4485,YOR315W
4486,YOR316C
4487,YOR316C-A
4488,YOR317W
4489,YOR318C
4490,YOR320C
4491,YOR321W
4492,YOR322C
4493,YOR323C
4494,YOR324C
4495,YOR325W
4496,YOR327C
4497,YOR328W
4498,YOR330C
4499,YOR331C
4500,YOR332W
4501,YOR333C
4502,YOR334W
4503,YOR337W
4504,YOR338W
4505,YOR339C
4506,YOR342C
4507,YOR343C
4508,YOR344C
4509,YOR345C
4510,YOR346W
4511,YOR347C
4512,YOR348C
4513,YOR349W
4514,YOR350C
4515,YOR351C
4516,YOR352W
4517,YOR354C
4518,YOR355W
4519,YOR356W
4520,YOR357C
4521,YOR358W
4522,YOR359W
4523,YOR360C
4524,YOR363C
4525,YOR364W
4526,YOR365C
4527,YOR366W
4528,YOR367W
4529,YOR368W
4530,YOR369C
4531,YOR371C
4532,YOR374W
4533,YOR375C
4534,YOR376W
4535,YOR376W-A
4536,YOR377W
4537,YOR378W
4538,YOR379C
4539,YOR380W
4540,YOR381W
4541,YOR382W
4542,YOR383C
4543,YOR384W
4544,YOR385W
4545,YOR386W
4546,YPL001W
4547,YPL002C
4548,YPL003W
4549,YPL004C
4550,YPL005W
4551,YPL006W
4552,YPL008W
4553,YPL009C
4554,YPL013C
4555,YPL014W
4556,YPL015C
4557,YPL017C
4558,YPL018W
4559,YPL019C
4560,YPL021W
4561,YPL022W
4562,YPL023C
4563,YPL024W
4564,YPL025C
4565,YPL026C
4566,YPL027W
4567,YPL029W
4568,YPL030W
4569,YPL032C
4570,YPL033C
4571,YPL034W
4572,YPL035C
4573,YPL036W
4574,YPL037C
4575,YPL038W
4576,YPL038W-A
4577,YPL039W
4578,YPL040C
4579,YPL041C
4580,YPL042C
4581,YPL045W
4582,YPL046C
4583,YPL047W
4584,YPL048W
4585,YPL049C
4586,YPL050C
4587,YPL051W
4588,YPL052W
4589,YPL053C
4590,YPL054W
4591,YPL055C
4592,YPL056C
4593,YPL057C
4594,YPL058C
4595,YPL059W
4596,YPL060W
4597,YPL061W
4598,YPL062W
4599,YPL064C
4600,YPL065W
4601,YPL066W
4602,YPL067C
4603,YPL068C
4604,YPL069C
4605,YPL070W
4606,YPL071C
4607,YPL072W
4608,YPL073C
4609,YPL074W
4610,YPL077C
4611,YPL078C
4612,YPL079W
4613,YPL080C
4614,YPL081W
4615,YPL084W
4616,YPL086C
4617,YPL087W
4618,YPL088W
4619,YPL089C
4620,YPL090C
4621,YPL091W
4622,YPL092W
4623,YPL095C
4624,YPL096C-A
4625,YPL096W
4626,YPL097W
4627,YPL098C
4628,YPL099C
4629,YPL100W
4630,YPL101W
4631,YPL102C
4632,YPL103C
4633,YPL104W
4634,YPL105C
4635,YPL106C
4636,YPL107W
4637,YPL108W
4638,YPL109C
4639,YPL110C
4640,YPL111W
4641,YPL112C
4642,YPL113C
4643,YPL114W
4644,YPL115C
4645,YPL116W
4646,YPL118W
4647,YPL119C
4648,YPL119C-A
4649,YPL120W
4650,YPL121C
4651,YPL123C
4652,YPL125W
4653,YPL127C
4654,YPL129W
4655,YPL130W
4656,YPL132W
4657,YPL133C
4658,YPL134C
4659,YPL135W
4660,YPL136W
4661,YPL137C
4662,YPL138C
4663,YPL139C
4664,YPL140C
4665,YPL141C
4666,YPL144W
4667,YPL145C
4668,YPL147W
4669,YPL148C
4670,YPL149W
4671,YPL150W
4672,YPL152W
4673,YPL152W-A
4674,YPL154C
4675,YPL155C
4676,YPL156C
4677,YPL157W
4678,YPL158C
4679,YPL159C
4680,YPL161C
4681,YPL162C
4682,YPL163C
4683,YPL164C
4684,YPL165C
4685,YPL166W
4686,YPL167C
4687,YPL168W
4688,YPL170W
4689,YPL171C
4690,YPL172C
4691,YPL173W
4692,YPL174C
4693,YPL176C
4694,YPL177C
4695,YPL178W
4696,YPL179W
4697,YPL180W
4698,YPL181W
4699,YPL182C
4700,YPL183C
4701,YPL183W
4702,YPL183W-A
4703,YPL184C
4704,YPL185W
4705,YPL186C
4706,YPL187W
4707,YPL188W
4708,YPL189C-A
4709,YPL189W
4710,YPL191C
4711,YPL192C
4712,YPL193W
4713,YPL194W
4714,YPL195W
4715,YPL196W
4716,YPL197C
4717,YPL198W
4718,YPL199C
4719,YPL200W
4720,YPL201C
4721,YPL202C
4722,YPL203W
4723,YPL205C
4724,YPL206C
4725,YPL207W
4726,YPL208W
4727,YPL212C
4728,YPL213W
4729,YPL214C
4730,YPL215W
4731,YPL216W
4732,YPL219W
4733,YPL220W
4734,YPL221W
4735,YPL222W
4736,YPL223C
4737,YPL224C
4738,YPL225W
4739,YPL226W
4740,YPL227C
4741,YPL229W
4742,YPL230W
4743,YPL232W
4744,YPL234C
4745,YPL236C
4746,YPL239W
4747,YPL240C
4748,YPL241C
